#Format: E_zna,NumEvents
498.884845639157	54215.93901656027
3595.8837109206834	37963.39811869917
7030.689569719969	30210.55683373426
10631.790377065641	24709.11227985607
14241.368966101916	22758.45926074791
17686.609017751165	20961.7999245313
21300.752566159288	20582.212772647974
24916.20038867368	20582.212772647974
28368.613947907295	20961.7999245313
31984.71390747479	21154.21068546511
35602.11814114855	21742.10492662562
39055.18383743529	22346.337269165968
42671.28379700279	22551.456856869547
46126.30590444888	23822.32399627679
49745.01441222888	24935.92004984161
53363.070782955736	25864.162052759708
56816.13647924246	26582.95001177853
60434.192849969346	27572.502862168014
64050.94494658995	28081.008334701746
67502.05423171734	28081.008334701746
71121.41487655045	29663.488391777373
74738.8191102242	30487.862993011713
78192.53694356405	31622.776601683792
81809.9411772378	32501.601556680114
85263.00687352453	33404.849835132445
88881.0632442514	34648.34855730366
92495.85892971266	34333.200182819935
95949.57676305252	35611.256835255066
99566.9809967263	36600.92518663994
103183.73309334688	37275.93720314938
106634.84237847425	37275.93720314946
110250.29020098862	37275.93720314938
113700.09521200976	36600.92518663994
117311.63021220537	34648.34855730366
120760.78308617338	33711.476775509684
124371.66594931588	31622.776601683792
127980.59240129904	28861.404414300898
131588.21457917598	25864.162052759708
135029.5418085065	22551.456856869547
138632.59902701149	18957.35652406379
142070.66557107645	15791.11143961745
145671.7663784221	12915.49665014888
149270.25863755526	10184.424850756479
152701.80381108893	7742.636826811286
156295.07897379712	5675.031205835873
159887.70199945223	4121.728346776453
163474.45579162915	2757.25028621681
166898.17532052533	1878.4927524073069
170482.97270154295	1222.6484096866304
173900.82299696104	767.2212708150888

